Symbol	Adj Multiple	Date	Open	Adj Open	Forward Lag  1	Prediction	Choice	Sim	Trade Amount	
GIG	1	2013-01-15	1.55	1.55	0.036809816	0.0729650462	1	1540110072.72613	305770944.110059	
FREE	0.02	2013-01-16	0.28	14	-0.0714285714	0.2443912398	1	1518108480.25861	308022014.545226	
GPCM	1	2013-01-17	0.36	0.36	0.0714285714	0.0963499571	1	1539795724.26231	303621696.051722	
CYDY	1	2013-01-18	1	1	0.1414141414	0.2111878525	1	1583345482.32225	307959144.852461	
GLBS	1	2013-01-22	2.6	2.6	-0.1653846154	0.1623800899	1	1530973265.59928	316669096.46445	
STRI	1	2013-01-23	2.29	2.29	0.0349344978	0.0822865892	1	1541670002.04015	306194653.119857	
ASRV	1.0136986301	2013-01-24	2.99	2.9495945946	0.0034246575	0.1553956357	1	1542725920.39771	308334000.40803	
VASO	1	2013-01-25	0.17	0.17	0	0.2846859084	1	1542725900.39771	308545184.079543	
FREE	0.02	2013-01-28	0.2	10	-0.1428571429	0.0994710035	1	1498647997.52921	308545180.079543	
RIC	1	2013-01-29	3.04	3.04	-0.0189873418	0.1034105674	1	1492956909.18416	299729599.505841	
HIPP	1	2013-01-30	0.58	0.58	-0.0217391304	0.1259944797	1	1486465772.18771	298591381.836832	
CLSN	0.2218487395	2013-02-01	1.42	6.4007575758	-0.0169946494	1.0650155547	1	1481413359.25565	297293154.437541	
IZEA	1	2013-02-04	0.23	0.23	1.35	0.5157089074	1	1881394946.25468	296282671.851131	
CLSN	0.2220216606	2013-02-05	1.16	5.2247154472	-0.0554953577	2.534071034	1	1860513189.15813	376278989.250936	
JAMN	1	2013-02-06	0.3	0.3	-0.1794871795	0.1652611408	1	1793725516.21399	372102637.831625	
JAMN	1	2013-02-07	0.39	0.39	0.03125	0.1336901919	1	1804936280.69033	358745103.242798	
OPXA	1	2013-02-08	2.8	2.8	0.0962343096	0.3375300956	1	1839675620.06763	360987256.138065	
OPXA	1	2013-02-11	2.39	2.39	-0.0381679389	0.2407803196	1	1825632274.7236	367935124.013526	
SYRX	0.5	2013-02-13	0.55	1.1	0	0.1832161439	1	1825632254.7236	365126454.94472	
ABIO	0.1666666667	2013-02-14	0.61	3.66	-0.0181818182	0.5029868676	1	1818993571.97915	365126450.944721	
QFOR	1	2013-02-15	0.1	0.1	0.2	2.0360628188	1	1891753294.85832	363798714.395831	
ENMD	1	2013-02-19	2.49	2.49	0.008	0.5419649151	1	1894780080.13009	378350658.971664	
QFOR	1	2013-02-20	0.12	0.12	-0.3	2.4010210936	1	1781093255.32229	378956016.026019	
QFOR	1	2013-02-21	0.1	0.1	0	0.15684741	1	1781093235.32229	356218651.064457	
SYNC	1	2013-02-22	3.13	3.13	0.0565371025	0.105685763	1	1801232785.47434	356218647.064457	
SCON	0.0833333333	2013-02-25	0.24	2.88	-0.0909090909	0.2702125619	1	1768483078.46572	360246557.094868	
FREE	0.2	2013-02-26	0.91	4.55	0.2446808511	0.7283955448	1	1855025847.41191	353696615.693143	
GPCM	1	2013-02-28	0.23	0.23	0.4444444444	0.0566484955	1	2019917013.84853	371005169.482382	
TGC	1	2013-03-01	0.7	0.7	-0.0714285714	0.0842011484	1	1991061036.50783	403983402.769705	
ABIO	0.1666666667	2013-03-04	0.45	2.7	-0.0158730159	0.0894226929	1	1984740187.82051	398212207.301567	
GPCM	1	2013-03-06	0.26	0.26	0.0909090909	0.1529125746	1	2020826353.05361	396948037.564101	
LPAD	1	2013-03-07	0.25	0.25	0.0416666667	0.0850791188	1	2037666552.66239	404165270.610721	
EGI	1	2013-03-08	0.42	0.42	-0.0714285714	0.0643773346	1	2008557010.4815	407533310.532477	
AUMN	1	2013-03-11	2.53	2.53	0	0.1354128619	1	2008556990.4815	401711402.096299	
DMPI	1	2013-03-13	2.25	2.25	-0.07	0.1605536243	1	1980437172.61475	401711398.096299	
GPCM	1	2013-03-14	0.15	0.15	-0.0714285714	0.1439905241	1	1952145193.00597	396087434.522951	
CSBR	1	2013-03-15	0.65	0.65	-0.0151515152	0.2357005773	1	1946229581.51201	390429038.601194	
AERO	1	2013-03-18	0.82	0.82	0	0.1189946419	1	1946229561.51201	389245916.302403	
SGMA	1	2013-03-19	4.35	4.35	0.013667426	10.2138952236	1	1951549531.2018	389245912.302403	
GPCM	1	2013-03-20	0.1	0.1	0.1538461538	0.3889877084	1	2011597189.08493	390309906.240359	
XGTI	1	2013-03-21	0.3	0.3	0	0.2628290021	1	2011597169.08493	402319437.816986	
TTNP	1	2013-03-22	1.9	1.9	0.0285714286	0.1238719118	1	2023091990.05113	402319433.816986	
QFOR	1	2013-03-25	0.11	0.11	0.25	0.4119999113	1	2124246569.55369	404618398.010226	
SITO	1	2013-03-26	0.68	0.68	-0.0147058824	1.1849521451	1	2117998765.52559	424849313.910737	
BLRX	1	2013-03-27	1.7	1.7	-0.0173410405	0.1863352388	1	2110653085.06712	423599753.105117	
CHCI	1	2013-03-28	1.83	1.83	0.1942857143	0.1587299667	1	2192667013.51544	422130617.013423	
XGTI	1	2013-04-01	0.35	0.35	0	0.1220504394	1	2192666993.51544	438533402.703088	
NTIP	1	2013-04-02	1.48	1.48	0.0068493151	0.2817033636	1	2195670626.93121	438533398.703088	
ASTM	0.05	2013-04-03	0.81	16.2	-0.0253164557	0.1089203607	1	2184553287.30118	439134125.386243	
GRVY	1	2013-04-04	1.25	1.25	0.024	0.2388165186	1	2195039123.08023	436910657.460236	
LPAD	1	2013-04-05	0.27	0.27	-0.09375	0.2834715381	1	2153882119.52247	439007824.616045	
IZEA	1	2013-04-08	0.29	0.29	-0.0333333333	0.0691389908	1	2139522885.39232	430776423.904495	
CBMX	1	2013-04-09	3.44	3.44	0	0.2352732251	1	2139522865.39232	427904577.078465	
CBEH	1	2013-04-10	0.28	0.28	-0.25	0.0716246277	1	2032546702.12271	427904573.078465	
QFOR	1	2013-04-11	0.05	0.05	-0.2	0.1309637725	1	1951244814.0378	406509340.424541	
XTLB	1	2013-04-12	5.31	5.31	-0.0056497175	0.1330482838	1	1949039997.63776	390248962.80756	
ASM	1	2013-04-15	1.28	1.28	-0.018018018	0.0740905845	1	1942016410.0787	389807999.527551	
UNTK	1	2013-04-16	1.76	1.76	0	0.1768480961	1	1942016390.0787	388403282.01574	
DLIA	1	2013-04-17	0.94	0.94	0.0526315789	0.0701595016	1	1962458647.869	388403278.01574	
AVEO	1	2013-04-18	7.33	7.33	0.0176630435	0.2862767981	1	1969391226.35332	392491729.573801	
STPFQ	1	2013-04-19	0.65	0.65	-0.0615384615	0.0767887527	1	1945152545.1059	393878245.270664	
XGTI	1	2013-04-22	9.5	9.5	0	2.1409628454	1	1945152525.1059	389030509.021179	
CCNI	1	2013-04-23	0.22	0.22	0	0.0865341876	1	1945152505.1059	389030505.021179	
SCON	1	2013-04-24	5	5	-0.1506849315	0.1304390407	1	1886531450.70545	389030501.021179	
SYRX	0.5	2013-04-26	0.51	1.02	-0.0566037736	0.1240330708	1	1865174470.88614	377306290.141089	
AOLS	1	2013-04-29	0.4	0.4	-0.0476190476	0.1206479088	1	1847410884.49675	373034894.177228	
LPAD	1	2013-04-30	0.25	0.25	-0.0384615385	1.2183820415	1	1833200011.53908	369482176.899349	
DCTH	0.0625	2013-05-01	0.78	12.48	-0.4666666667	0.469898797	1	1662101323.79543	366640002.307816	
CHCI	1	2013-05-02	2.77	2.77	-0.0925925926	0.6587443549	1	1631321649.65107	332420264.759086	
DRIO	1	2013-05-03	0.27	0.27	-0.0344827586	1.9516516058	1	1620071135.51555	326264329.930214	
DRIO	1	2013-05-06	2.61	2.61	0.0158730159	7.9356619911	1	1625214198.48544	324014227.103109	
AVEO	1	2013-05-07	2.33	2.33	0.0204081633	0.2911766386	1	1631847705.82619	325042839.697088	
DRIO	1	2013-05-08	2.56	2.56	0.1132075472	0.1197631174	1	1668795181.05245	326369541.165239	
AVEO	1	2013-05-09	2.5	2.5	0.0745098039	0.2771578936	1	1693663481.39754	333759036.21049	
AVEO	1	2013-05-10	2.55	2.55	-0.0328467153	0.0799366875	1	1682537204.95041	338732696.279509	
GNVC	1	2013-05-13	1.21	1.21	-0.1125	0.1265416175	1	1644680097.83902	336507440.990081	
DRIO	1	2013-05-14	3.03	3.03	0.0372881356	0.2991833476	1	1656945488.73816	328936019.567805	
GPCM	1	2013-05-15	0.25	0.25	0.0454545455	0.1088044519	1	1672008609.54487	331389097.747632	
RLJE	1	2013-05-16	3.96	3.96	-0.1111111111	0.1686140504	1	1634852842.6661	334401721.908974	
AVEO	1	2013-05-17	2.87	2.87	-0.0264900662	0.3022636368	1	1626191350.65197	326970568.533219	
AERO	1	2013-05-20	1	1	0.21	0.8506188263	1	1694491367.37935	325238270.130394	
PED	1	2013-05-21	5	5	0	0.2531689719	1	1694491347.37935	338898273.475871	
REED	1	2013-05-22	5.09	5.09	0.032586558	0.336740196	1	1705534855.50891	338898269.475871	
PBMD	1	2013-05-23	2.41	2.41	0.0116731518	0.0612937472	1	1709516628.9459	341106971.101783	
GNVC	1	2013-05-24	0.69	0.69	-0.1063829787	0.1107491261	1	1673143914.71301	341903325.78918	
ADXS	0.007797271	2013-05-28	0.04	5.13	-0.0704761905	0.9673984794	1	1649560532.86753	334628782.942602	
CRDC	1	2013-05-29	1.22	1.22	0	0.9053886366	1	1649560512.86753	329912106.573506	
BONE	1	2013-05-30	0.63	0.63	0.0163934426	2.7644877627	1	1654968887.99169	329912102.573506	
ABIO	1	2013-05-31	1.62	1.62	0	0.0813693506	1	1654968867.99169	330993777.598337	
BSPM	1	2013-06-03	0.78	0.78	0	0.4082696659	1	1654968847.99169	330993773.598337	
ZBB	0.2	2013-06-04	0.27	1.35	0	0.3643821479	1	1654968827.99169	330993769.598337	
ZBB	0.2	2013-06-05	0.26	1.3	-0.0769230769	0.1769561283	1	1629507749.09951	330993765.598337	
PED	1	2013-06-06	3.9	3.9	0	0.1149920096	1	1629507729.09951	325901549.819901	
ASTC	1	2013-06-07	0.73	0.73	0.025974026	0.0781779309	1	1637972684.31561	325901545.819901	
PMCT	2.3913043478	2013-06-10	8.36	3.496	-0.0122540904	0.0546845178	1	1633958291.25157	327594536.863121	
CLSN	0.2220670391	2013-06-11	1.63	7.3401257862	0.1700409449	0.1324262979	1	1689526233.59998	326791658.250315	
GPCM	1	2013-06-12	0.19	0.19	0	0.0507410088	1	1689526213.59998	337905246.719995	
BLGO	1	2013-06-13	0.28	0.28	-0.0714285714	0.0689574494	1	1665390104.83426	337905242.719995	
BLGO	1	2013-06-14	0.28	0.28	0.0769230769	0.207058915	1	1691011471.06248	333078020.966853	
GPCM	1	2013-06-17	0.19	0.19	-0.0526315789	1.2602293768	1	1673211330.31446	338202294.212496	
CRLRF	1	2013-06-18	1.18	1.18	-0.0701754386	0.0814315589	1	1649727642.52057	334642266.062891	
MNOV	1	2013-06-19	2.61	2.61	-0.0793650794	0.0525920069	1	1623541469.46469	329945528.504114	
GPCM	1	2013-06-20	0.17	0.17	0	0.0631181777	1	1623541449.46469	324708293.892937	
ESEA	1.0099009901	2013-06-21	1.01	1.0000980392	9.80392156861853E-005	0.0773828372	1	1623573263.61075	324708289.892937	
BLUSF	1	2013-06-24	0.25	0.25	0	1.3396602929	1	1623573243.61075	324714652.722151	
SYRX	0.5	2013-06-25	0.67	1.34	-0.1176470588	0.0849498059	1	1585371500.23168	324714648.722151	
AERO	1	2013-06-26	1.45	1.45	0.4285714286	0.1394151603	1	1721260465.96582	317074300.046336	
AUNFF	1	2013-06-27	1.35	1.35	0.112	0.0814099022	1	1759816680.40346	344252093.193164	
MSTX	1	2013-06-28	0.46	0.46	0	0.0963418604	1	1759816660.40346	351963336.080691	
THM	1	2013-07-01	0.66	0.66	-0.0447761194	0.0409616615	1	1744057088.22074	351963332.080691	
MNGA	1	2013-07-02	0.76	0.76	0.025	0.0632137002	1	1752777353.66184	348811417.644148	
PESI	0.2	2013-07-03	0.49	2.45	-2.22044604925031E-016	0.1446132307	1	1752777333.66184	350555470.732368	
GLOW	1	2013-07-05	0.77	0.77	-0.0240963855	0.0473213794	1	1744330193.98154	350555466.732368	
ALYE	1	2013-07-08	0.5	0.5	0	0.1205673704	1	1744330173.98154	348866038.796309	
OINK	1	2013-07-09	0.56	0.56	0.0185185185	0.1157540783	1	1750790636.1074	348866034.796309	
DRAD	1.029787234	2013-07-10	2.45	2.3791322314	-0.0080182262	0.101501855	1	1747982969.03778	350158127.22148	
EGLE	1	2013-07-11	3.45	3.45	-0.0227272727	0.2864006505	1	1740037571.90579	349596593.807556	
ESEA	1.0098039216	2013-07-12	1.03	1.02	-0.0096153846	0.0459024643	1	1736691325.80597	348007514.381158	
ICLD	0.25	2013-07-15	1.5	6	0.3333333333	0.0833232478	1	1852470727.52637	347338265.161195	
NUIN	1	2013-07-16	0.81	0.81	0.1234567901	0.0627972688	1	1898210725.48999	370494145.505274	
HDY	1	2013-07-17	4.32	4.32	0.024691358	0.2002456326	1	1907584585.61586	379642145.097997	
SOHO	1.0247747748	2013-07-18	4.63	4.5180659341	-0.0035803151	0.0901215565	1	1906218614.83444	381516917.123172	
AVTC	1	2013-07-19	2.3	2.3	-0.0124481328	0.0706338256	1	1901472822.34938	381243722.966888	
XGTI	1	2013-07-22	5.65	5.65	0	0.1012803649	1	1901472802.34938	380294564.469875	
XGTI	1	2013-07-23	5.55	5.55	-0.0324324324	0.0872204091	1	1889138904.71252	380294560.469875	
THM	1	2013-07-24	0.6	0.6	0.1282051282	0.2762158231	1	1937578343.80771	377827780.942503	
XGTI	1	2013-07-25	5.37	5.37	0	0.1232918293	1	1937578323.80771	387515668.761542	
CVM	0.1	2013-07-26	0.18	1.8	2.22044604925031E-016	0.146208251	1	1937578303.80771	387515664.761542	
LTBR	1	2013-07-29	1.61	1.61	-0.1746031746	0.1864624821	1	1869916819.2303	387515660.761542	
LTBR	1	2013-07-30	3.15	3.15	-0.1192307692	0.2108896746	1	1825326475.07942	373983363.846059	
OEDV	1	2013-07-31	0.97	0.97	-0.0652173913	0.2617187322	1	1801517848.88273	365065295.015884	
BSPM	1	2013-08-01	0.72	0.72	0.0714285714	0.2080780226	1	1827253798.15249	360303569.776546	
NHLD	1	2013-08-02	0.29	0.29	-0.1034482759	0.0440229283	1	1789448527.15623	365450759.630497	
GPCM	1	2013-08-05	0.14	0.14	0	0.0812133656	1	1789448507.15623	357889705.431245	
GRH	1	2013-08-06	1.36	1.36	0.052238806	0.117013052	1	1808144217.82801	357889701.431245	
THM	1	2013-08-07	0.46	0.46	0.0222222222	0.0895919897	1	1816180394.35169	361628843.565602	
WH	1	2013-08-08	2.78	2.78	-0.045	0.1260334982	1	1799834750.80252	363236078.870338	
CRLRF	1	2013-08-12	0.49	0.49	0.0754716981	0.3198475452	1	1827002047.79577	359966950.160505	
ASTM	0.05	2013-08-13	0.29	5.8	0	0.2985998889	1	1827002027.79577	365400409.559154	
OPXA	1	2013-08-14	1.42	1.42	0.037037037	0.7136883829	1	1840535356.14981	365400405.559154	
WH	1	2013-08-16	2.6	2.6	0.016	0.1560184294	1	1846425049.28949	368107071.229962	
KIOR	1	2013-08-19	2.64	2.64	0.020242915	0.059752086	1	1853900434.34734	369285009.857898	
IFON	1	2013-08-20	0.62	0.62	-0.0322580645	0.0506909567	1	1841939766.38381	370780086.869469	
QFOR	1	2013-08-21	0.08	0.08	0.2857142857	0.4922868133	1	1947193447.32003	368387953.276762	
GRH	1	2013-08-22	0.91	0.91	0.0752688172	1.7146334472	1	1976506016.84958	389438689.464006	
OPXA	1	2013-08-23	1.38	1.38	0.041958042	0.1450569749	1	1993092061.32664	395301203.369916	
AEZS	1	2013-08-26	1.46	1.46	-0.0068493151	0.284262513	1	1990361778.22893	398618412.265328	
CRLRF	1	2013-08-27	0.94	0.94	0.0459770115	0.1374863706	1	2008663935.5	398072355.645786	
ALN	1	2013-08-28	0.8	0.8	0.0526315789	0.0631077676	1	2029807746.4	401732787.1	
SPDL	1	2013-08-30	0.8	0.8	-0.1489361702	3.160945982	1	1969345367.9966	405961549.28	
PED	1	2013-09-03	0.39	0.39	0.1538461538	0.1511838057	1	2029940590.0888	393869073.599319	
PED	1	2013-09-04	0.39	0.39	-0.0222222222	0.6636366204	1	2020918611.91063	405988118.01776	
QFOR	1	2013-09-05	0.31	0.31	-0.125	0.5631692194	1	1970395626.61286	404183722.382125	
SGAS	1	2013-09-06	0.43	0.43	0.0888888889	3.7431835154	1	2005424862.19709	394079125.322572	
GPCM	1	2013-09-09	0.1	0.1	0	0.582304255	1	2005424842.19709	401084972.439418	
ALYE	1	2013-09-10	0.2	0.2	0.1	0.2038574907	1	2045533319.04103	401084968.439418	
PED	1	2013-09-11	0.44	0.44	-0.0217391304	1.4804765496	1	2036639675.91477	409106663.808206	
SGOC	1	2013-09-12	3.65	3.65	-0.030726257	0.1035761908	1	2024123993.10188	407327935.182953	
TNIB	1	2013-09-13	1.06	1.06	-0.1157024793	0.1430599342	1	1977284740.20366	404824798.620376	
PED	1	2013-09-16	0.47	0.47	-0.1363636364	0.1709303424	1	1923358772.74356	395456948.040731	
SGMA	1	2013-09-17	5.99	5.99	0	0.0768669229	1	1923358752.74356	384671754.548711	
ADXS	1	2013-09-18	6.05	6.05	-0.0635514019	0.1527932899	1	1898912303.73672	384671750.548711	
TBUFF	1	2013-09-19	0.5	0.5	0	0.1921293026	1	1898912283.73672	379782460.747345	
GPCM	1	2013-09-20	0.12	0.12	0	0.2509486492	1	1898912263.73672	379782456.747345	
TNIB	1	2013-09-23	1.16	1.16	-0.0406504065	0.1086134881	1	1883473932.64943	379782452.747345	
SVBL	1	2013-09-24	0.38	0.38	0.0277777778	0.0872814289	1	1893937656.71971	376694786.529886	
ALYE	1	2013-09-25	0.35	0.35	-0.4285714286	0.3003803043	1	1731600123.28659	378787531.343941	
FREE	0.2	2013-09-26	0.63	3.15	-0.1927710843	0.3402356076	1	1664839616.60566	346320024.657318	
ALYE	1	2013-09-27	0.2	0.2	0	0.1211994242	1	1664839596.60566	332967923.321132	
PED	1	2013-10-02	3.85	3.85	-0.0458015267	1.9198390584	1	1649589137.55278	332967919.321132	
ALYE	1	2013-10-03	0.2	0.2	0	0.2584792157	1	1649589117.55278	329917827.510557	
PED	1	2013-10-04	3.75	3.75	-0.0428211587	0.0874021995	1	1635461634.07752	329917823.510557	
HDY	1	2013-10-07	3.47	3.47	-0.0213414634	0.1314888668	1	1628480985.15158	327092326.815504	
CVM	1	2013-10-08	0.89	0.89	-0.0352941176	0.2497141348	1	1616985805.25639	325696197.030316	
ACFN	1	2013-10-09	3.1	3.1	-0.0257234727	0.0990683203	1	1608666887.22292	323397161.051279	
SPDL	1	2013-10-10	1.69	1.69	-0.0197368421	0.0814611193	1	1602316866.3523	321733377.444584	
PED	1	2013-10-14	4	4	-0.015	0.1344219067	1	1597509895.75325	320463373.270461	
PED	1	2013-10-15	4	4	0.0152284264	0.2309906588	1	1602375388.1261	319501979.150649	
ALTI	1	2013-10-16	5.82	5.82	0.0891840607	0.0931636261	1	1630956636.90861	320475077.62522	
ASTM	1	2013-10-17	3.64	3.64	0.275	0.3858326156	1	1720659231.93859	326191327.381723	
ASTM	1	2013-10-18	4.4	4.4	-0.0588235294	1.9872472208	1	1700416162.15107	344131846.387717	
BORN	1	2013-10-21	2.5	2.5	0	0.862796278	1	1700416142.15107	340083232.430215	
ASTM	1	2013-10-22	5.28	5.28	-0.0363247863	0.0941134318	1	1688062671.5457	340083228.430215	
BLGO	1	2013-10-23	0.2	0.2	-0.0869565217	0.303065775	1	1658705039.86665	337612534.309141	
BLGO	1	2013-10-24	0.23	0.23	0.0476190476	0.1349263851	1	1674502210.72252	331741007.97333	
ASTM	1	2013-10-25	4.36	4.36	-0.0564705882	0.1176311255	1	1655590165.75436	334900442.144504	
ASTM	1	2013-10-28	4.25	4.25	-0.0698254364	0.6500041664	1	1632469684.58672	331118033.150872	
ASTM	1	2013-10-29	4.01	4.01	-0.018766756	1.0146747075	1	1626342432.52661	326493936.917344	
CPAH	1	2013-10-30	1.2	1.2	-0.025210084	0.114194353	1	1618142366.64832	325268486.505322	
CLSN	1	2013-10-31	4.45	4.45	0.0703517588	0.0454830226	1	1640910178.94287	323628473.329664	
IFNY	1	2013-11-01	2.09	2.09	0.0822510823	0.1022563353	1	1667903486.56184	328182035.788574	
THM	1	2013-11-04	0.49	0.49	-0.0444444444	0.0571389628	1	1653077657.79241	333580697.312369	
AXN	1	2013-11-05	0.24	0.24	0	0.0567972197	1	1653077637.79241	330615531.558481	
NBY	1	2013-11-07	0.85	0.85	0.0989010989	0.146521458	1	1685775856.78171	330615527.558481	
OPTT	1	2013-11-08	2.09	2.09	0	0.2250746286	1	1685775836.78171	337155171.356341	
ZLCS	1	2013-11-11	1.35	1.35	-0.0975609756	0.2174373841	1	1652882629.72255	337155167.356341	
DDXS	1	2013-11-12	1.03	1.03	0.2278481013	0.6042888897	1	1728203843.48206	330576525.94451	
BLGO	1	2013-11-13	0.2	0.2	-0.05	0.2312316889	1	1710921785.04724	345640768.696412	
BIOF	1	2013-11-14	1.92	1.92	-0.012295082	0.1233466365	1	1706714580.32991	342184357.009448	
ICLD	1	2013-11-15	4.65	4.65	0.048951049	1.3564546496	1	1723423654.12335	341342916.065982	
ADMP	0.0588235294	2013-11-18	0.31	5.27	-0.25	0.5969640105	1	1637252451.41718	344684730.82467	
ICLD	1	2013-11-19	15	15	-0.0370898716	0.2458854743	1	1625107334.77329	327450490.283436	
ALYE	1	2013-11-20	0.4	0.4	0	0.1207938017	1	1625107314.77329	325021466.954658	
OXF	1	2013-11-21	1.28	1.28	0.1090909091	0.124964557	1	1660564181.64107	325021462.954658	
SYRX	0.5	2013-11-22	2.5	5	0	0.0765543815	1	1660564161.64107	332112836.328214	
BONE	1	2013-11-25	0.48	0.48	0	0.1347881051	1	1660564141.64107	332112832.328214	
ICLD	1	2013-11-26	9.4	9.4	-0.1106965174	0.051226346	1	1623800388.15698	332112828.328214	
ADMP	0.0588235294	2013-11-27	0.3	5.1	0.25	0.1609240889	1	1704990387.56483	324760077.631395	
DSS	1	2013-11-29	2.09	2.09	-0.0765765766	0.1572711644	1	1678877902.16969	340998077.512965	
BSPM	1	2013-12-02	1.9	1.9	-0.0995850622	0.1937019285	1	1645439650.09328	335775580.433938	
DARA	0.2	2013-12-03	0.5	2.5	-0.0392156863	0.3237281184	1	1632534221.07294	329087930.018656	
DYSL	1	2013-12-04	0.95	0.95	0.1052631579	0.099649338	1	1666903342.56921	326506844.214588	
ICLD	1	2013-12-05	9.39	9.39	0.0067114094	9.3187115896	1	1669140776.72031	333380668.513842	
ICLD	1	2013-12-06	8.94	8.94	-0.0311111111	0.0718175925	1	1658754991.88739	333828155.344062	
DEJ	1	2013-12-09	0.11	0.11	0	0.109006193	1	1658754971.88739	331750998.377477	
XPL	1	2013-12-10	0.83	0.83	-0.0470588235	0.1234654012	1	1643143140.38727	331750994.377477	
QFOR	1	2013-12-12	1.22	1.22	-0.064516129	0.0701072101	1	1621941273.41453	328628628.077454	
IMUC	1	2013-12-13	1.04	1.04	-0.1313131313	0.081378807	1	1579344815.93092	324388254.682906	
BGMD	1	2013-12-16	1.11	1.11	-0.05	0.6551502807	1	1563551347.77161	315868963.186183	
IMUC	1	2013-12-17	0.86	0.86	-0.0779220779	0.4650820402	1	1539184293.78036	312710269.554321	
IMUC	1	2013-12-18	0.77	0.77	0.0985915493	0.1188658502	1	1569534386.61547	307836858.756072	
IMUC	1	2013-12-19	0.71	0.71	0.0897435897	0.2503692075	1	1597705496.63164	313906877.323093	
IFNY	1	2013-12-20	1.27	1.27	0	0.6098969023	1	1597705476.63164	319541099.326328	
ALYE	1	2013-12-23	0.2	0.2	0	0.1670365589	1	1597705456.63164	319541095.326328	
IMUC	1	2013-12-24	1.05	1.05	0.0294117647	0.0770920942	1	1607103704.02359	319541091.326328	
CBMX	1	2013-12-26	2.3	2.3	-0.0088105727	0.109980878	1	1604271783.22355	321420740.804718	
FREE	1	2013-12-27	2.74	2.74	-0.0948616601	0.7739743039	1	1573834986.30864	320854356.64471	
IMUC	1	2013-12-30	1.02	1.02	-0.03125	0.6199559117	1	1563998497.64421	314766997.261728	
SMTP	1.0214285714	2013-12-31	1.43	1.4	-0.1227689082	0.7868667084	1	1525596400.05126	312799699.528842	
ZBB	1	2014-01-02	0.88	0.88	-0.0760869565	0.100225743	1	1502380782.65917	305119280.010251	
SMTP	1.0192076831	2014-01-03	7.02	6.8877031802	-0.1629613331	0.1961989395	1	1453414767.61428	300476156.531834	
SEED	1	2014-01-06	2.25	2.25	-0.2607142857	0.1138181835	1	1377629549.01725	290682953.522857	
LIVE	2.9967948718	2014-01-07	5.8	1.9354010695	-0.026318487	0.1620109092	1	1370378103.93991	275525909.803451	
AEZS	1	2014-01-08	1.49	1.49	0.0517241379	0.206499148	1	1384554409.15308	274075620.787982	
CRMD	1	2014-01-09	1.6	1.6	0.1116751269	0.341525128	1	1415478447.02249	276910881.830616	
AVTC	1	2014-01-10	4.05	4.05	0.357615894	0.1832371001	1	1516717945.08767	283095689.404498	
GNI	1.102676399	2014-01-13	23.24	21.0759929391	0.0306155465	0.0718684454	1	1526004954.85482	303343589.017535	
HIPP	1	2014-01-14	0.35	0.35	-0.0588235294	0.0882092873	1	1508051935.38594	305200990.970964	
MNGA	1	2014-01-15	1.26	1.26	-0.140625	0.2772057908	1	1465637954.70321	301610387.077188	
MNGA	1	2014-01-16	1.28	1.28	-0.0363636364	0.0794176825	1	1454978749.5781	293127590.940642	
DSS	1	2014-01-17	1.53	1.53	-0.0616438356	0.0725423295	1	1437040635.40522	290995749.915619	
